100.000000 9.991582e-01
125.000000 9.996920e-01
150.000000 9.994852e-01
175.000000 9.992626e-01
200.000000 9.986296e-01
225.000000 9.963453e-01
250.000000 9.943137e-01
275.000000 9.940208e-01
300.000000 9.952423e-01
325.000000 9.967815e-01
350.000000 9.973718e-01
375.000000 9.963831e-01
400.000000 9.938987e-01
425.000000 9.904824e-01
450.000000 9.867867e-01
475.000000 9.832572e-01
500.000000 9.802418e-01
525.000000 9.779198e-01
550.000000 9.762863e-01
575.000000 9.751265e-01
600.000000 9.742379e-01
625.000000 9.734056e-01
650.000000 9.725307e-01
675.000000 9.710569e-01
700.000000 9.689329e-01
725.000000 9.656672e-01
750.000000 9.610814e-01
775.000000 9.550189e-01
800.000000 9.469073e-01
825.000000 9.367492e-01
850.000000 9.241745e-01
875.000000 9.089817e-01
900.000000 8.907104e-01
925.000000 8.689820e-01
950.000000 8.438568e-01
975.000000 8.144438e-01
1000.000000 7.794808e-01
