91.000000 9.942464e-01
92.800000 9.965380e-01
94.600000 9.979264e-01
96.400000 9.987246e-01
98.200000 9.991310e-01
100.000000 9.992531e-01
101.800000 9.991205e-01
103.600000 9.986851e-01
105.400000 9.978134e-01
107.200000 9.962627e-01
109.000000 9.936473e-01
819.000000 8.264810e-02
835.199997 1.873114e-01
851.400002 3.574455e-01
867.599998 5.720276e-01
883.799999 7.630564e-01
900.000000 8.430305e-01
916.200001 7.669988e-01
932.400002 5.715810e-01
948.599998 3.469420e-01
964.800003 1.705652e-01
99.000000 9.992171e-01
99.200000 9.992304e-01
99.400000 9.992407e-01
99.600000 9.992479e-01
99.800000 9.992520e-01
100.000000 9.992531e-01
100.200000 9.992512e-01
100.400000 9.992462e-01
100.600000 9.992379e-01
100.800000 9.992265e-01
101.000000 9.992121e-01
198.000000 9.991735e-01
198.400000 9.991685e-01
198.800000 9.991630e-01
199.200000 9.991567e-01
199.600000 9.991497e-01
200.000000 9.991420e-01
200.400000 9.991336e-01
200.800000 9.991243e-01
201.200000 9.991141e-01
201.600000 9.991030e-01
202.000000 9.990910e-01
297.000000 9.982448e-01
297.600000 9.982789e-01
298.200000 9.983098e-01
298.800000 9.983377e-01
299.400000 9.983626e-01
300.000000 9.983848e-01
300.600000 9.984044e-01
301.200000 9.984216e-01
301.800000 9.984365e-01
302.400000 9.984491e-01
396.000000 9.932113e-01
396.800000 9.933426e-01
397.600000 9.934394e-01
398.400000 9.934991e-01
399.200000 9.935208e-01
400.000000 9.935024e-01
400.800000 9.934422e-01
401.600000 9.933387e-01
402.400000 9.931898e-01
403.200000 9.929938e-01
404.000000 9.927497e-01
495.000000 9.794282e-01
496.000000 9.806997e-01
497.000000 9.817364e-01
498.000000 9.825332e-01
499.000000 9.830861e-01
500.000000 9.833905e-01
501.000000 9.834420e-01
502.000000 9.832375e-01
503.000000 9.827720e-01
504.000000 9.820428e-01
505.000000 9.810466e-01
594.000000 9.618808e-01
595.200000 9.649209e-01
596.400000 9.673809e-01
597.600000 9.692512e-01
598.800000 9.705225e-01
600.000000 9.711881e-01
601.200000 9.712412e-01
602.400000 9.706768e-01
603.600000 9.694907e-01
604.800000 9.676800e-01
693.000000 9.329644e-01
694.400000 9.380385e-01
695.800000 9.421060e-01
697.200000 9.451463e-01
698.600000 9.471419e-01
700.000000 9.480823e-01
701.400000 9.479574e-01
702.800000 9.467607e-01
704.200000 9.444914e-01
705.600000 9.411511e-01
707.000000 9.367445e-01
990.000000 7.319532e-01
992.000000 7.431172e-01
994.000000 7.520886e-01
996.000000 7.587793e-01
998.000000 7.631215e-01
1000.000000 7.650747e-01
1002.000000 7.646139e-01
1004.000000 7.617367e-01
1006.000000 7.564668e-01
1008.000000 7.488495e-01
1010.000000 7.389515e-01
891.000000 8.166832e-01
892.800000 8.257987e-01
894.600000 8.330427e-01
896.400000 8.383572e-01
898.200000 8.416963e-01
900.000000 8.430305e-01
901.800000 8.423463e-01
903.600000 8.396402e-01
905.400000 8.349257e-01
907.200000 8.282311e-01
909.000000 8.195982e-01
792.000000 8.851795e-01
793.600000 8.923168e-01
795.200000 8.979986e-01
796.800000 9.021921e-01
798.400000 9.048708e-01
800.000000 9.060110e-01
801.600000 9.056036e-01
803.200000 9.036439e-01
804.800000 9.001346e-01
806.400000 8.950884e-01
808.000000 8.885246e-01
