100.000000 9.981685e-01
125.000000 9.975575e-01
150.000000 9.940508e-01
175.000000 9.917413e-01
200.000000 9.935493e-01
225.000000 9.944738e-01
250.000000 9.910405e-01
275.000000 9.840806e-01
300.000000 9.760321e-01
325.000000 9.688213e-01
350.000000 9.628659e-01
375.000000 9.579478e-01
400.000000 9.534463e-01
425.000000 9.482738e-01
450.000000 9.417467e-01
475.000000 9.330023e-01
500.000000 9.212366e-01
525.000000 9.059449e-01
550.000000 8.865196e-01
575.000000 8.626534e-01
600.000000 8.341744e-01
