100.000000 9.980742e-01
125.000000 9.969227e-01
150.000000 9.932697e-01
175.000000 9.930968e-01
200.000000 9.946020e-01
225.000000 9.924232e-01
250.000000 9.859267e-01
275.000000 9.777414e-01
300.000000 9.700344e-01
325.000000 9.635548e-01
350.000000 9.579188e-01
375.000000 9.523330e-01
400.000000 9.457284e-01
425.000000 9.370345e-01
450.000000 9.253938e-01
475.000000 9.100407e-01
500.000000 8.902571e-01
525.000000 8.657900e-01
550.000000 8.361795e-01
575.000000 8.013751e-01
600.000000 7.608577e-01
