99.000000 9.991393e-01
99.500000 9.991878e-01
100.000000 9.992152e-01
100.500000 9.992219e-01
101.000000 9.992082e-01
198.000000 9.988331e-01
199.000000 9.987676e-01
200.000000 9.986879e-01
201.000000 9.985916e-01
202.000000 9.984762e-01
297.000000 9.938036e-01
298.500000 9.946237e-01
300.000000 9.952795e-01
301.500000 9.957820e-01
303.000000 9.961424e-01
396.000000 9.942385e-01
398.000000 9.941112e-01
400.000000 9.939427e-01
402.000000 9.937184e-01
404.000000 9.934237e-01
495.000000 9.774158e-01
497.500000 9.793701e-01
500.000000 9.802985e-01
502.500000 9.801355e-01
505.000000 9.788199e-01
594.000000 9.657246e-01
597.000000 9.715812e-01
600.000000 9.742870e-01
603.000000 9.737289e-01
606.000000 9.698274e-01
693.000000 9.544488e-01
696.500000 9.646879e-01
700.000000 9.689703e-01
703.500000 9.671173e-01
707.000000 9.590665e-01
792.000000 9.268408e-01
796.000000 9.414175e-01
800.000000 9.469376e-01
804.000000 9.431321e-01
808.000000 9.300058e-01
891.000000 8.662912e-01
895.500000 8.844708e-01
900.000000 8.907275e-01
904.500000 8.846920e-01
909.000000 8.664985e-01
990.000000 7.537252e-01
995.000000 7.734644e-01
1000.000000 7.794339e-01
1005.000000 7.711880e-01
1010.000000 7.490475e-01
